step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,1,4562.64,50068,45505.36,0,0,0,0
7,1,1664.51,45505.36,43840.85,0,0,0,0
7,1,21191.67,43840.85,22649.18,0,0,0,0
7,1,23429.64,22649.18,0,0,0,0,0
7,1,19104.84,0,0,0,0,0,0
7,1,24025.52,0,0,0,0,0,0
7,1,51024.98,0,0,0,0,0,0
7,1,8770.72,0,0,0,0,0,0
7,1,8986.8,0,0,0,0,0,0
7,1,7180.93,0,0,0,0,0,0
7,1,12774.51,0,0,0,0,0,0
7,1,30366.4,0,0,0,0,0,0
7,1,11066.92,0,0,0,0,0,0
7,2,228141.3,120863,0,0,228141.3,0,0
7,3,11123.69,20813,9689.31,21142.88,32266.57,0,0
7,1,15919.89,9689.31,0,0,0,0,0
7,1,11110.2,322,0,0,0,0,0
7,1,1460,52,0,0,0,0,0
7,1,8959.34,15910,6950.66,0,0,0,0
7,1,7929.31,99857,91927.69,0,0,0,0
7,2,68814.9,106887,38072.1,59824.59,128639.49,0,0
7,4,2997.29,33125,30127.71,4209.94,7207.24,0,0
7,1,9589,23087,13498,0,0,0,0
7,1,6285.19,483,0,0,0,0,0
7,4,2225.09,10068,7842.91,1.02E+07,1.02E+07,0,0
7,1,17899.15,105333,87433.85,0,0,0,0
7,1,3343.03,45587.82,42244.79,0,0,0,0
7,3,120142.49,42244.79,0,139480.44,259622.93,0,0
7,1,5804.72,2075,0,0,0,0,0
7,1,1787.23,95975,94187.77,0,0,0,0
7,1,16487.8,3748,0,0,0,0,0
7,3,36600.63,0,0,215766.61,252367.25,0,0
7,5,53695.05,51246,104941.05,58452.12,4757.07,0,0
7,1,1058.39,831,0,0,0,0,0
7,1,7827.79,0,0,0,0,0,0
7,1,6863.38,52287,45423.62,0,0,0,0
7,5,17655.7,39294,56949.7,468,0,0,0
7,1,15578.71,39537,23958.29,0,0,0,0
7,2,162038,68380.78,0,0,162038,0,0
7,1,6388.86,0,0,0,0,0,0
7,1,3922.01,122,0,0,0,0,0
7,1,11096.2,25957,14860.8,0,0,0,0
7,1,5306.87,72298,66991.13,0,0,0,0
7,1,8654.44,66991.13,58336.69,0,0,0,0
7,1,7788.88,58336.69,50547.82,0,0,0,0
7,1,7065.2,12884,5818.8,0,0,0,0
7,4,532.61,41293,40760.39,52179,52711.61,0,0
7,1,449.26,40760.39,40311.13,0,0,0,0
7,3,6960.63,278454,271493.37,9674,16634.63,0,0
7,1,1742.81,84,0,0,0,0,0
7,1,1255.85,40475,39219.15,0,0,0,0
7,1,8611.73,435,0,0,0,0,0
7,1,10475.29,14358,3882.71,0,0,0,0
7,3,92924.64,56231,0,18472,0,0,0
7,1,7567.92,0,0,0,0,0,0
7,1,3465.66,2077,0,0,0,0,0
7,1,590.23,5016,4425.77,0,0,0,0
7,3,107360.06,4425.77,0,1305828.01,5141218.55,0,0
7,2,49395.17,20521,0,193,0,0,0
7,1,8594.62,11398,2803.38,0,0,0,0
7,1,2264.93,29808,27543.07,0,0,0,0
7,2,636710.53,135829,0,29680,1286372.45,0,0
7,1,1848.19,11381,9532.81,0,0,0,0
7,1,10346.92,9532.81,0,0,0,0,0
7,1,12322.3,26319,13996.7,0,0,0,0
7,1,13383.94,13996.7,612.77,0,0,0,0
7,2,45656.63,2986.51,0,4515203.08,1.11E+07,0,0
7,1,1380.11,0,0,0,0,0,0
7,1,3768.03,104381,100612.97,0,0,0,0
7,1,703.78,21396,20692.22,0,0,0,0
7,1,6689.88,22051,15361.12,0,0,0,0
7,1,3347.26,15361.12,12013.86,0,0,0,0
7,1,7180.44,79343,72162.56,0,0,0,0
7,2,273930.25,51342,0,38709,175365.88,0,0
7,1,77.62,30800,30722.38,0,0,0,0
7,1,720.37,10729,10008.63,0,0,0,0
7,1,11152.32,52864,41711.68,0,0,0,0
7,2,702031.37,13090,0,6652,6191938.31,0,0
7,2,618122.62,41569,0,21174,371010.98,0,0
7,1,1926.14,19533,17606.86,0,0,0,0
7,1,4733.37,13721,8987.63,0,0,0,0
7,4,1608.89,6250,4641.11,30692,12803.05,0,0
7,1,769.84,20737,19967.16,0,0,0,0
7,2,603999.01,1381,0,159949,114686.09,0,0
7,1,5972.77,0,0,0,0,0,0
7,2,247066.24,12061,0,693505.46,1983599.05,0,0
7,1,24070.53,11599,0,0,0,0,0
7,1,2475.82,12727,10251.18,0,0,0,0
7,1,8015.47,26045,18029.53,0,0,0,0
7,3,127433.52,18029.53,0,830451.77,1371546.23,0,0
7,1,17189.18,103816,86626.82,0,0,0,0
7,1,1419.98,86626.82,85206.84,0,0,0,0
7,2,80218.06,20712,0,150,0,0,0
7,1,4322.53,13771,9448.47,0,0,0,0
7,3,198823.6,9448.47,0,2026441.55,3232606.04,0,0
7,1,3539.89,26633,23093.11,0,0,0,0
7,1,839.71,21219,20379.29,0,0,0,0
7,1,5449.92,102544,97094.08,0,0,0,0
7,1,5247.92,151857.84,146609.92,0,0,0,0
7,2,1130828.97,146609.92,0,7488671.79,1.30E+07,0,0
7,1,2675.43,330525,327849.57,0,0,0,0
7,3,285656.95,140821.4,0,56211,46968.69,0,0
7,3,53459.12,0,0,70971,0,0,0
7,3,461511.97,0,0,4598815.2,1.02E+07,0,0
7,3,541556.34,0,0,9092634.94,1.09E+07,0,0
7,3,118750.48,0,0,124748,1248456.29,0,0
7,3,93943.96,0,0,198348,4042386.17,0,0
7,3,251863.34,0,0,457497,0,0,0
7,3,102211.82,0,0,107611,1557376.47,0,0
7,3,6448.86,0,0,82520,0,0,0
7,3,135720.15,0,0,301337,359950.01,0,0
7,1,5105.27,903,0,0,0,0,0
7,3,413692.19,22680.51,0,150264,0,0,0
7,3,303693.11,0,0,6779300.28,1.45E+07,0,0
7,4,5596.59,7187.51,1590.92,54401,46411.37,0,0
7,2,69635.1,1590.92,0,78985.19,171749.05,0,0
7,1,5471.45,18759.22,13287.77,0,0,0,0
7,1,670.96,13287.77,12616.82,0,0,0,0
7,1,30221.72,12616.82,0,0,0,0,0
7,1,22122.28,0,0,0,0,0,0
7,1,29488.1,0,0,0,0,0,0
7,1,8276.17,0,0,0,0,0,0
7,1,7113.65,0,0,0,0,0,0
7,1,243.96,0,0,0,0,0,0
7,1,10680.86,0,0,0,0,0,0
7,1,5093.86,0,0,0,0,0,0
7,1,13988.94,0,0,0,0,0,0
7,1,6863.99,0,0,0,0,0,0
7,1,10456.77,0,0,0,0,0,0
7,1,11001.9,0,0,0,0,0,0
7,1,5962.29,0,0,0,0,0,0
7,1,7606.59,0,0,0,0,0,0
7,1,14093.9,0,0,0,0,0,0
7,1,5738.02,0,0,0,0,0,0
7,1,3250.37,0,0,0,0,0,0
7,1,2799.85,0,0,0,0,0,0
7,1,2025.97,0,0,0,0,0,0
7,1,9239.74,0,0,0,0,0,0
7,1,2977.78,0,0,0,0,0,0
7,1,3478.79,0,0,0,0,0,0
7,1,1228.91,0,0,0,0,0,0
7,1,9021.68,47257,38235.32,0,0,0,0
7,1,6666.61,10905,4238.39,0,0,0,0
7,3,69299.64,75641,6341.36,41066,318681.9,0,0
7,1,8894.27,41636,32741.73,0,0,0,0
7,1,6292.71,14719,8426.29,0,0,0,0
7,2,514750.17,63019.95,0,2016,172707.34,0,0
7,3,290528.69,0,0,345069.81,1655161.56,0,0
7,1,6224.41,45,0,0,0,0,0
7,1,2061.86,15090,13028.14,0,0,0,0
7,1,346.08,13028.14,12682.05,0,0,0,0
7,1,4160.86,179174.68,175013.82,0,0,0,0
7,1,17686.08,175013.82,157327.75,0,0,0,0
7,2,1039778.19,14230.4,0,10738,0,0,0
7,3,114837.89,0,0,243498.48,1248456.29,0,0
7,1,10167.71,189,0,0,0,0,0
7,2,398355.54,118675,0,497385,2036309.01,0,0
7,2,840886.94,10046,0,51744,774383.4,0,0
7,1,3732.36,23694,19961.64,0,0,0,0
7,2,765639.59,138036,0,52136.82,65845.79,0,0
7,1,9970.16,39626,29655.84,0,0,0,0
7,3,118577,29655.84,0,212461,0,0,0
7,1,6691.69,20754,14062.31,0,0,0,0
7,1,19080.06,14062.31,0,0,0,0,0
7,1,11510.47,174072,162561.53,0,0,0,0
7,2,246846.74,1042,0,35942,146457.68,0,0
7,2,564581.34,12299,0,258886,0,0,0
7,1,6895.23,6026,0,0,0,0,0
7,1,115.38,249688,249572.62,0,0,0,0
7,1,466.73,881,414.27,0,0,0,0
7,1,8239.66,11515,3275.34,0,0,0,0
7,1,6063.34,31409,25345.66,0,0,0,0
7,2,317806.64,10901,0,103168,0,0,0
7,1,5096.16,60472,55375.84,0,0,0,0
7,2,929560.4,150562.57,0,8171,1.51E+07,0,0
7,1,823.18,0,0,0,0,0,0
7,1,8053.3,0,0,0,0,0,0
7,1,4095.66,438279,434183.34,0,0,0,0
7,1,49.37,50253,50203.63,0,0,0,0
7,1,3477.3,50203.63,46726.33,0,0,0,0
7,2,584124.34,199009,0,12159,1190896.64,0,0
7,1,5040.3,10281,5240.7,0,0,0,0
7,1,1214.27,40398,39183.73,0,0,0,0
7,5,37836.53,71379,109215.53,1082,0,0,0
7,1,711.01,1077,365.99,0,0,0,0
7,3,45447.15,365.99,0,107777,104710,0,0
7,3,32500.9,0,0,51622,1536473,0,0
7,1,11893.29,5633,0,0,0,0,0
7,1,5267.09,50283,45015.91,0,0,0,0
7,1,4277.71,337,0,0,0,0,0
7,1,11815.37,0,0,0,0,0,0
7,5,207193.81,408890,616083.81,67129,285438.93,0,0
7,1,11838.61,168470,156631.39,0,0,0,0
7,1,666.64,9158,8491.36,0,0,0,0
7,2,585352.48,117202.37,0,20966.38,3438487.71,0,0
7,1,7644.51,0,0,0,0,0,0
7,1,1161.19,0,0,0,0,0,0
7,1,13950.5,1271,0,0,0,0,0
7,1,808.24,20540,19731.76,0,0,0,0
7,1,7990.18,130850,122859.82,0,0,0,0
7,1,4914.48,102441,97526.52,0,0,0,0
7,1,10041.85,97526.52,87484.67,0,0,0,0
7,4,5637.37,30424,24786.63,98719.13,0,0,0
7,2,836758.63,84860,0,2323,151635.37,0,0
7,1,13455.08,60680,47224.92,0,0,0,0
7,1,9410.16,5007,0,0,0,0,0
7,1,12061.98,3047,0,0,0,0,0
7,1,1365.02,1953,587.98,0,0,0,0
7,1,15378.78,587.98,0,0,0,0,0
7,1,23923.09,14038,0,0,0,0,0
7,1,3952.83,10549,6596.17,0,0,0,0
7,2,472352.26,6596.17,0,1.50E+07,1.55E+07,0,0
7,1,21354.7,99221,77866.3,0,0,0,0
7,1,12609.9,77866.3,65256.4,0,0,0,0
7,1,9493.68,15777,6283.32,0,0,0,0
7,3,178836.34,6283.32,0,5876339.66,7428081.5,0,0
7,3,480586.86,0,0,1626304.94,3373302.83,0,0
7,1,7071.11,9110,2038.89,0,0,0,0
7,1,9283.99,31774,22490.01,0,0,0,0
7,1,13200.02,150056,136855.98,0,0,0,0
7,1,7303.1,18966,11662.9,0,0,0,0
7,1,13104.63,36005,22900.37,0,0,0,0
7,1,3800.71,42449,38648.29,0,0,0,0
7,1,5960.6,7496,1535.4,0,0,0,0
7,1,2519.06,6815.6,4296.54,0,0,0,0
7,2,581780.99,4296.54,0,937731.4,1.51E+07,0,0
7,1,13693.33,11047,0,0,0,0,0
7,3,210066.44,0,0,499000.92,472083.92,0,0
7,1,2571.98,31115,28543.02,0,0,0,0
7,1,18046.61,21146,3099.39,0,0,0,0
7,1,8111.87,16551,8439.13,0,0,0,0
7,2,1298848.87,8439.13,0,1519512.39,1.51E+07,0,0
7,2,731485.29,0,0,3504660.25,1.64E+07,0,0
7,2,2943845.35,0,0,1.80E+07,2.26E+07,0,0
7,2,2861134.92,0,0,5352935.74,1.40E+07,0,0
7,2,80485.6,0,0,1078685.56,1761413.49,0,0
7,2,19991.02,0,0,21586,17795.02,0,0
7,4,6393.71,433084.38,426690.68,478421,210535.25,0,0
7,3,298799.54,426690.68,127891.14,704355.36,5270364.19,0,0
7,3,423159.63,127891.14,0,610479,749621.53,0,0
7,1,1094.03,13918,12823.97,0,0,0,0
7,1,9235.58,39963,30727.42,0,0,0,0
7,2,613468.52,52978,0,59956,130529.79,0,0
7,1,573.93,425378,424804.07,0,0,0,0
7,3,372942.88,19900.77,0,9947,348075.46,0,0
7,2,458037.88,0,0,511318,2591462.11,0,0
7,3,80184.8,1752,0,41304.43,147988.14,0,0
7,1,9957.46,7625,0,0,0,0,0
7,1,5862.2,24860,18997.8,0,0,0,0
7,1,8912.73,51941,43028.27,0,0,0,0
7,1,733.89,99484,98750.11,0,0,0,0
7,1,5420.13,13531,8110.87,0,0,0,0
7,1,12379.63,11778,0,0,0,0,0
7,1,14097.55,6355,0,0,0,0,0
7,1,11465.17,0,0,0,0,0,0
7,1,3887.24,31439,27551.76,0,0,0,0
7,1,12618.17,101296,88677.83,0,0,0,0
7,1,4523,7160,2637,0,0,0,0
7,1,10141.41,12098.44,1957.03,0,0,0,0
7,3,81469.92,1957.03,0,384817,1930179.38,0,0
7,3,155717.05,0,0,496381,803908.4,0,0
7,1,4827.31,94928,90100.69,0,0,0,0
7,1,2266.41,50256,47989.59,0,0,0,0
7,2,178797.33,31554,0,5652054.58,9235911.02,0,0
7,1,2571.91,297271,294699.09,0,0,0,0
7,1,4471.58,53712,49240.42,0,0,0,0
7,1,12462.77,49240.42,36777.65,0,0,0,0
7,5,20401.83,58315,78716.83,23,79431.79,0,0
7,1,7660.39,78716.83,71056.44,0,0,0,0
7,1,2039.96,233252,231212.04,0,0,0,0
7,5,229876.7,102693,332569.7,0,0,0,0
7,2,59660.29,24593,0,167,252392.49,0,0
7,3,249515.86,0,0,254239,1474093.6,0,0
7,3,467481.03,0,0,952478.33,1236584.82,0,0
7,1,2477.46,318083,315605.54,0,0,0,0
7,1,3313.09,314,0,0,0,0,0
7,1,6741.81,673424.52,666682.71,0,0,0,0
7,3,387388.92,666682.71,279293.79,1239108.91,2755264.61,0,0
7,1,1922.68,167384,165461.32,0,0,0,0
7,1,1900.8,40861,38960.2,0,0,0,0
7,2,1315556.51,38960.2,0,2324423.73,1.50E+07,0,0
7,2,1154104.37,0,0,1.31E+07,1.74E+07,0,0
7,2,44461.84,0,0,558303.18,102587.94,0,0
7,2,1719356.16,0,0,7082993.39,1.45E+07,0,0
7,2,2153550.39,0,0,1.27E+07,1.84E+07,0,0
7,2,20862.07,0,0,3538273.83,7984433.54,0,0
7,2,599428.2,0,0,783267,3671968.73,0,0
7,2,72353.8,0,0,126232.09,1459243,0,0
7,2,1174905.93,0,0,4236145.54,1.64E+07,0,0
7,2,621032.74,0,0,777700.37,5398127.54,0,0
7,1,4009.11,91325.18,87316.07,0,0,0,0
7,1,8315.88,87316.07,79000.19,0,0,0,0
7,1,1507.32,22377,20869.68,0,0,0,0
7,3,3387.85,20869.68,17481.83,16148,0,0,0
7,1,2711.69,11278,8566.31,0,0,0,0
7,3,34311.33,8566.31,0,272678,1909674.3,0,0
7,1,337.5,33107,32769.5,0,0,0,0
7,1,5003.57,32769.5,27765.93,0,0,0,0
7,1,10424.89,50780,40355.11,0,0,0,0
7,1,2823.59,986,0,0,0,0,0
7,1,8126.71,6423,0,0,0,0,0
7,3,32123.94,758,0,41933.3,61767.63,0,0
7,1,8334.63,0,0,0,0,0,0
7,1,20860.2,0,0,0,0,0,0
7,2,804308.42,14550,0,94651,4555236.24,0,0
7,1,15211.23,162772,147560.77,0,0,0,0
7,1,7036.81,305910,298873.19,0,0,0,0
7,1,8849.21,270,0,0,0,0,0
7,1,1334.26,10645,9310.74,0,0,0,0
7,1,10161.47,484595.24,474433.77,0,0,0,0
7,1,6588.29,474433.77,467845.48,0,0,0,0
7,1,3648.18,6549,2900.82,0,0,0,0
7,1,10429.99,13421,2991.01,0,0,0,0
7,1,8233.19,22516,14282.81,0,0,0,0
7,1,3036.34,14282.81,11246.46,0,0,0,0
7,1,15728,151701,135973,0,0,0,0
7,1,7879.14,53160,45280.86,0,0,0,0
7,1,1488.75,13089,11600.25,0,0,0,0
7,1,6397.17,20442,14044.83,0,0,0,0
7,1,6312.75,126983.81,120671.06,0,0,0,0
7,1,309.04,120671.06,120362.02,0,0,0,0
7,5,264890.57,49582,314472.57,1556799.98,2542356.18,0,0
7,1,12568.34,43815,31246.66,0,0,0,0
7,1,160.87,174,13.13,0,0,0,0
7,1,2480.61,13.13,0,0,0,0,0
7,1,39356.79,0,0,0,0,0,0
7,1,11747.6,42165,30417.4,0,0,0,0
7,1,7006.5,30417.4,23410.9,0,0,0,0
7,1,3313.77,83166,79852.23,0,0,0,0
7,1,6356.72,9982,3625.28,0,0,0,0
7,1,3140.26,36026,32885.74,0,0,0,0
7,2,591779.39,7080,0,102459,0,0,0
7,3,39554.84,0,0,52256,553336.6,0,0
7,3,412605.77,0,0,5632383.36,7366811.1,0,0
7,1,6951.11,2750,0,0,0,0,0
7,1,4026.52,306546,302519.48,0,0,0,0
7,1,4549.53,5168,618.47,0,0,0,0
7,1,4552.56,43471,38918.44,0,0,0,0
7,2,678907.35,10644,0,117351,1428005.14,0,0
7,1,11843.28,6168,0,0,0,0,0
7,1,1733.9,4216,2482.1,0,0,0,0
7,1,9829.16,13491,3661.84,0,0,0,0
7,2,485485.3,3661.84,0,1.02E+07,1.71E+07,0,0
7,2,1097404.76,0,0,1.57E+07,2.38E+07,0,0
7,1,4012.09,19408,15395.91,0,0,0,0
7,2,340812.62,1265,0,10073,4463342.32,0,0
7,1,7389.86,895,0,0,0,0,0
7,1,3428.13,0,0,0,0,0,0
7,1,19954.11,0,0,0,0,0,0
7,1,6487.27,15005,8517.73,0,0,0,0
7,2,168393.3,107168,0,0,158574.02,0,0
7,1,13781.73,52206,38424.27,0,0,0,0
7,1,11781.89,3503,0,0,0,0,0
7,1,636.27,76647,76010.73,0,0,0,0
7,1,3004.9,211,0,0,0,0,0
7,1,5327.92,6135,807.08,0,0,0,0
7,2,789994.82,29724,0,40172,0,0,0
7,1,19211.87,451,0,0,0,0,0
7,1,9755,0,0,0,0,0,0
7,1,10075.84,161153,151077.16,0,0,0,0
7,1,3137.91,194761,191623.09,0,0,0,0
7,1,4101.92,420483,416381.08,0,0,0,0
7,1,7242.34,160,0,0,0,0,0
7,2,461344.77,140535,0,31452,1798734.57,0,0
7,1,4555.46,0,0,0,0,0,0
7,1,25778.11,0,0,0,0,0,0
7,1,3771.08,0,0,0,0,0,0
7,1,8733.4,0,0,0,0,0,0
7,1,12518.89,0,0,0,0,0,0
7,1,8622.6,0,0,0,0,0,0
7,1,7401.25,0,0,0,0,0,0
7,1,17735.42,0,0,0,0,0,0
7,1,7712.47,0,0,0,0,0,0
7,1,5443.24,0,0,0,0,0,0
7,1,12554.41,0,0,0,0,0,0
7,1,5376.91,0,0,0,0,0,0
7,1,5442.1,0,0,0,0,0,0
7,1,16563.53,0,0,0,0,0,0
7,1,20572.59,0,0,0,0,0,0
7,1,82.18,0,0,0,0,0,0
7,1,4310.63,0,0,0,0,0,0
7,1,6611.3,0,0,0,0,0,0
7,1,5048.87,0,0,0,0,0,0
7,1,1630.23,0,0,0,0,0,0
7,1,4163.65,0,0,0,0,0,0
7,1,1193.39,0,0,0,0,0,0
7,1,11529.87,3296,0,0,0,0,0
7,1,1152.04,1657750.89,1656598.86,0,0,0,0
7,1,547.65,1656598.86,1656051.21,0,0,0,0
7,3,117254.52,23650,0,50771,0,0,0
7,1,7800.35,949,0,0,0,0,0
7,3,108200.36,0,0,1087007.58,845203.91,0,0
7,2,21729,21729,0,0,0,1,0
7,3,21729,21729,0,27335,0,1,0
7,1,6262.35,17473,11210.65,0,0,0,0
7,1,22062.05,11210.65,0,0,0,0,0
7,1,2516.44,6765,4248.56,0,0,0,0
7,1,3562.94,4248.56,685.62,0,0,0,0
7,1,47889.57,685.62,0,0,0,0,0
7,1,5540.33,0,0,0,0,0,0
7,1,8654.49,0,0,0,0,0,0
7,1,22525.81,0,0,0,0,0,0
7,1,554.86,0,0,0,0,0,0
7,1,2428.63,0,0,0,0,0,0
7,1,4904.5,0,0,0,0,0,0
7,1,35788.92,0,0,0,0,0,0
7,1,29518.63,0,0,0,0,0,0
7,1,14368.54,0,0,0,0,0,0
7,1,7441.41,0,0,0,0,0,0
7,1,5839.35,0,0,0,0,0,0
7,1,9566.79,0,0,0,0,0,0
7,1,2391.21,0,0,0,0,0,0
7,1,6807.21,0,0,0,0,0,0
7,1,5977.6,0,0,0,0,0,0
7,1,7302.85,35669,28366.15,0,0,0,0
7,2,517051.23,941711,424659.77,5012,1530956.05,0,0
7,1,4402.95,26021,21618.05,0,0,0,0
7,1,1231.1,34509,33277.9,0,0,0,0
7,1,16836.65,33277.9,16441.25,0,0,0,0
7,2,616154.22,288,0,20317,1.27E+07,0,0
7,3,143704.16,0,0,8214070.65,1.40E+07,0,0
7,1,5772.77,10251,4478.23,0,0,0,0
7,1,5534.39,19856,14321.61,0,0,0,0
7,2,968033.2,14596,0,6177,2826797.81,0,0
7,1,664.65,107469,106804.35,0,0,0,0
7,1,3895.57,68074,64178.43,0,0,0,0
7,1,8929.21,906,0,0,0,0,0
7,1,2470.39,31148,28677.61,0,0,0,0
7,1,7980.78,21225,13244.22,0,0,0,0
7,2,346119.91,3072.26,0,31685,188971.33,0,0
7,3,148947.17,0,0,413595,1337271.15,0,0
7,1,3438.81,31099,27660.19,0,0,0,0
7,1,2634.96,11638,9003.04,0,0,0,0
7,3,175207.25,9003.04,0,244076,0,0,0
7,4,4169.07,14142,9972.93,15704,0,0,0
7,3,122312.38,9972.93,0,412292.82,872104.29,0,0
7,3,67688.53,0,0,573514.06,380655.71,0,0
7,3,313077.82,0,0,662523,1230912.07,0,0
7,3,455406.52,0,0,1995598.25,7382990.5,0,0
7,3,484513.1,0,0,729718,7117684.54,0,0
7,3,435778.46,0,0,1033096.57,6385532.2,0,0
7,3,282015.74,0,0,400835,899588.81,0,0
7,1,1440.15,602765.02,601324.87,0,0,0,0
7,3,93514.34,601324.87,507810.53,1050516.19,0,0,0
7,1,5819.39,33614,27794.61,0,0,0,0
7,1,8722.53,15465,6742.47,0,0,0,0
7,1,12692.22,6742.47,0,0,0,0,0
7,1,2705.4,0,0,0,0,0,0
7,1,7283.09,50471,43187.91,0,0,0,0
7,2,417121.35,20132,0,1198,0,0,0
7,1,4212.46,113113,108900.54,0,0,0,0
7,3,244749.98,66372.08,0,6385836.94,1.81E+07,0,0
7,1,4159.66,0,0,0,0,0,0
7,1,1329.16,823.49,0,0,0,0,0
7,3,104222.23,0,0,105946.89,531628.29,0,0
7,1,118.72,6024,5905.28,0,0,0,0
7,1,4584.68,15140,10555.32,0,0,0,0
7,1,5134.45,30583,25448.55,0,0,0,0
7,1,7576.83,103313,95736.17,0,0,0,0
7,1,3518.72,193,0,0,0,0,0
7,1,3691.24,51422,47730.76,0,0,0,0
7,1,9442.55,20707,11264.45,0,0,0,0
7,1,8613.13,105591,96977.87,0,0,0,0
7,1,12011.89,90852,78840.11,0,0,0,0
7,1,8626.72,12065,3438.28,0,0,0,0
7,1,215.72,354023.23,353807.51,0,0,0,0
7,1,7055.86,353807.51,346751.65,0,0,0,0
7,1,2885.66,21303,18417.34,0,0,0,0
7,1,5361.79,16795,11433.21,0,0,0,0
7,1,7630.28,66761.47,59131.19,0,0,0,0
7,1,17490.39,59131.19,41640.8,0,0,0,0
7,2,135356.28,33038,0,21480,0,0,0
7,1,2056.49,199871,197814.51,0,0,0,0
7,2,14275.08,990,0,770830.57,4529886.44,0,0
7,1,2860.59,0,0,0,0,0,0
7,1,4146.76,7004,2857.24,0,0,0,0
7,1,2232.82,67988,65755.18,0,0,0,0
7,1,3840.71,11283,7442.29,0,0,0,0
7,3,44970.28,4413.96,0,688,536073.63,0,0
7,1,8606.3,0,0,0,0,0,0
7,1,9467.4,0,0,0,0,0,0
7,1,6851.82,0,0,0,0,0,0
7,1,12930.58,0,0,0,0,0,0
7,1,13371.37,0,0,0,0,0,0
7,1,21285.57,0,0,0,0,0,0
7,1,15565.81,0,0,0,0,0,0
7,1,7906.61,0,0,0,0,0,0
7,1,4727.76,0,0,0,0,0,0
7,1,19058.66,0,0,0,0,0,0
7,1,27158.78,0,0,0,0,0,0
7,2,401345.69,50499,0,3746,0,0,0
7,2,573581.36,136241,0,132157,1077837.29,0,0
7,2,1068093.31,38916,0,31212,0,0,0
7,1,377.16,26,0,0,0,0,0
7,1,5626.55,85242,79615.45,0,0,0,0
7,3,432548.66,12512.97,0,138389.21,1388195.29,0,0
7,2,629259.17,0,0,2554285.76,4324988.42,0,0
7,3,126719.5,25873,0,534605.2,872104.29,0,0
7,1,11975.45,4454,0,0,0,0,0
7,2,110057.99,67107,0,0,287722.96,0,0
7,1,14492.33,49539,35046.67,0,0,0,0
7,3,16121.79,52084,35962.21,147293.76,309837.2,0,0
7,1,115.26,11048,10932.74,0,0,0,0
7,1,2779.61,1195207.93,1192428.33,0,0,0,0
7,1,17803.7,1192428.33,1174624.62,0,0,0,0
7,1,1313.58,476,0,0,0,0,0
7,3,20752.77,20539,0,0,670941.67,0,0
7,1,3992.32,48834,44841.68,0,0,0,0
7,1,409.09,24452,24042.91,0,0,0,0
7,1,20175.91,5053,0,0,0,0,0
7,1,8528.8,531,0,0,0,0,0
7,1,5425.39,0,0,0,0,0,0
7,1,17984.36,5025,0,0,0,0,0
7,1,7350.83,52653,45302.17,0,0,0,0
7,1,3536.18,48291,44754.82,0,0,0,0
7,1,3191.35,39854,36662.65,0,0,0,0
7,1,6657.32,11338,4680.68,0,0,0,0
7,1,138.73,4246,4107.27,0,0,0,0
7,1,9137.65,11463,2325.35,0,0,0,0
7,2,458380.89,829,0,1003154.9,5270364.19,0,0
7,1,8694.36,7495,0,0,0,0,0
7,1,5681.82,0,0,0,0,0,0
7,1,1020.85,30816,29795.15,0,0,0,0
7,1,5314.7,29795.15,24480.44,0,0,0,0
7,1,22741.97,24480.44,1738.47,0,0,0,0
7,1,8477.17,28346,19868.83,0,0,0,0
7,1,12186.4,203233,191046.6,0,0,0,0
7,1,7338.21,1075,0,0,0,0,0
7,1,1617.75,20587,18969.25,0,0,0,0
7,1,9276.81,60495.62,51218.82,0,0,0,0
7,3,74032.66,51218.82,0,161722.17,78487.87,0,0
7,3,125802.97,0,0,916266.8,1.65E+07,0,0
7,3,507127.44,0,0,898959.42,4555236.24,0,0
7,3,161789.69,0,0,350885.62,4463342.32,0,0
7,3,1365.97,0,0,675577,2320452.13,0,0
7,3,209887.2,0,0,2258295.49,5810930.82,0,0
7,3,348029.5,0,0,5597078.49,1.00E+07,0,0
7,3,264335.16,0,0,466286.92,1930179.38,0,0
7,1,11565.03,9135,0,0,0,0,0
7,1,7470.63,45889,38418.37,0,0,0,0
7,1,364.03,38418.37,38054.34,0,0,0,0
7,1,1025.82,20857,19831.18,0,0,0,0
7,1,2029.89,5556,3526.11,0,0,0,0
7,1,2692.72,4043,1350.28,0,0,0,0
7,1,7762.02,11946,4183.98,0,0,0,0
7,1,7623.5,31904,24280.5,0,0,0,0
7,1,8258.2,29921,21662.8,0,0,0,0
7,1,8826.16,21662.8,12836.64,0,0,0,0
7,1,15309.35,12836.64,0,0,0,0,0
7,1,673.64,0,0,0,0,0,0
7,1,9404.12,0,0,0,0,0,0
7,1,5201.07,0,0,0,0,0,0
7,1,31884.76,0,0,0,0,0,0
7,1,4246.3,0,0,0,0,0,0
7,1,14509.05,0,0,0,0,0,0
7,1,2505.25,0,0,0,0,0,0
7,1,6631.26,0,0,0,0,0,0
7,1,12825.64,0,0,0,0,0,0
7,1,6310.95,0,0,0,0,0,0
7,1,7909.07,0,0,0,0,0,0
7,1,6018.47,0,0,0,0,0,0
7,1,14012,0,0,0,0,0,0
7,1,4436.67,0,0,0,0,0,0
7,1,11286.24,0,0,0,0,0,0
